X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-79.9293329,43.2670796,Guelph District,2012,Brown Trout,Spencer Creek,ruisseau Spencer,,17-5871-47913,ANCASTER,Yearlings,1000,43.2670796,-79.9293329,3566
-79.772744,43.2627297,Guelph District,2012,Brown Trout,Redhill Creek,ruisseau Redhill,,17-6001-47910,SALTFLEET,Yearlings,1000,43.2627297,-79.772744,3557
-79.772744,43.2627297,Guelph District,2012,Brown Trout,Redhill Creek,ruisseau Redhill,,17-6001-47910,SALTFLEET,Yearlings,1000,43.2627297,-79.772744,3560
-76.5903765,44.952806,Kemptville District,2015,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4128
-76.5903765,44.952806,Kemptville District,2016,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4152
-76.5903765,44.952806,Kemptville District,2017,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4175
-76.5903765,44.952806,Kemptville District,2018,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4197
-76.5903765,44.952806,Kemptville District,2012,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4562
-76.5903765,44.952806,Kemptville District,2013,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4591
-76.5903765,44.952806,Kemptville District,2014,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4615
-76.5903765,44.952806,Kemptville District,2019,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4637
-76.5903765,44.952806,Kemptville District,2019,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4638
-76.5903765,44.952806,Kemptville District,2020,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,750,44.952806,-76.5903765,4664
-76.5903765,44.952806,Kemptville District,2021,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.952806,-76.5903765,4686
-80.3156565,43.3574695,Guelph District,2014,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,500,43.3574695,-80.3156565,3042
-80.3156565,43.3574695,Guelph District,2015,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,500,43.3574695,-80.3156565,3136
-80.3156565,43.3574695,Guelph District,2016,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,500,43.3574695,-80.3156565,3252
-80.3156565,43.3574695,Guelph District,2017,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,500,43.3574695,-80.3156565,3323
-80.3156565,43.3574695,Guelph District,2012,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,542,43.3574695,-80.3156565,3553
-80.3156565,43.3574695,Guelph District,2020,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,400,43.3574695,-80.3156565,3556
-80.3156565,43.3574695,Guelph District,2013,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,517,43.3574695,-80.3156565,3644
-80.3156565,43.3574695,Guelph District,2021,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,513,43.3574695,-80.3156565,3705
-80.3156565,43.3574695,Guelph District,2018,Brown Trout,Mill Creek,ruisseau Mill,,17-5567-47997,DUMFRIES,Yearlings,551,43.3574695,-80.3156565,3883
-79.8926028,44.4411374,Midhurst District,2014,Brown Trout,Marl Creek,ruisseau Marl,,17-5882-49213,VESPRA,Yearlings,4713,44.4411374,-79.8926028,5738
-79.8926028,44.4411374,Midhurst District,2016,Brown Trout,Marl Creek,ruisseau Marl,,17-5882-49213,VESPRA,Yearlings,4995,44.4411374,-79.8926028,5779
-79.8926028,44.4411374,Midhurst District,2017,Brown Trout,Marl Creek,ruisseau Marl,,17-5882-49213,VESPRA,Yearlings,5155,44.4411374,-79.8926028,5794
-77.2760337,45.0017194,Bancroft District,2013,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,104
-77.2760337,45.0017194,Bancroft District,2012,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,223
-77.2760337,45.0017194,Bancroft District,2015,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,867
-77.2760337,45.0017194,Bancroft District,2014,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,982
-77.2760337,45.0017194,Bancroft District,2017,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,402,45.0017194,-77.2760337,1348
-77.2760337,45.0017194,Bancroft District,2020,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,1412
-77.2760337,45.0017194,Bancroft District,2019,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,1507
-77.2760337,45.0017194,Bancroft District,2018,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,1632
-77.2760337,45.0017194,Bancroft District,2016,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,1858
-77.2760337,45.0017194,Bancroft District,2021,Brook Trout,Kilpecker Creek,ruisseau Kilpecker,,18-3200-49854,EFFINGHAM,Yearlings,500,45.0017194,-77.2760337,2597
-81.5816954,47.7284206,Timmins District,2013,Brook Trout,Kenetogami Creek,ruisseau Kenetogami,,17-4563-52866,TOGO,Yearlings,898,47.7284206,-81.5816954,12456
-81.5816954,47.7284206,Timmins District,2019,Brook Trout,Kenetogami Creek,ruisseau Kenetogami,,17-4563-52866,TOGO,Yearlings,1000,47.7284206,-81.5816954,12659
-81.5816954,47.7284206,Timmins District,2017,Brook Trout,Kenetogami Creek,ruisseau Kenetogami,,17-4563-52866,TOGO,Yearlings,570,47.7284206,-81.5816954,12807
-81.2103481,46.390921,Sudbury District,2012,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,1000,46.390921,-81.2103481,10633
-81.2103481,46.390921,Sudbury District,2013,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,2000,46.390921,-81.2103481,10982
-81.2103481,46.390921,Sudbury District,2016,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,1000,46.390921,-81.2103481,11082
-81.2103481,46.390921,Sudbury District,2015,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,3000,46.390921,-81.2103481,11510
-81.2103481,46.390921,Sudbury District,2015,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,1000,46.390921,-81.2103481,11511
-81.2103481,46.390921,Sudbury District,2014,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,1000,46.390921,-81.2103481,11912
-81.2103481,46.390921,Sudbury District,2014,Brook Trout,Junction Creek,ruisseau Junction,,17-4885-51383,GRAHAM,Yearlings,1000,46.390921,-81.2103481,11913
-76.2826316,45.3039705,Kemptville District,2015,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4123
-76.2826316,45.3039705,Kemptville District,2017,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4172
-76.2826316,45.3039705,Kemptville District,2018,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4194
-76.2826316,45.3039705,Kemptville District,2019,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4542
-76.2826316,45.3039705,Kemptville District,2019,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4545
-76.2826316,45.3039705,Kemptville District,2012,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4559
-76.2826316,45.3039705,Kemptville District,2013,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4588
-76.2826316,45.3039705,Kemptville District,2014,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4612
-76.2826316,45.3039705,Kemptville District,2021,Brook Trout,Indian Creek,ruisseau Indian,,18-3994-50150,PAKENHAM,Yearlings,500,45.3039705,-76.2826316,4683
-77.238336,45.2335963,Bancroft District,2013,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,101
-77.238336,45.2335963,Bancroft District,2012,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,219
-77.238336,45.2335963,Bancroft District,2015,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,863
-77.238336,45.2335963,Bancroft District,2014,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,977
-77.238336,45.2335963,Bancroft District,2018,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,1308
-77.238336,45.2335963,Bancroft District,2017,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1205,45.2335963,-77.238336,1342
-77.238336,45.2335963,Bancroft District,2020,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,1408
-77.238336,45.2335963,Bancroft District,2019,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,1505
-77.238336,45.2335963,Bancroft District,2016,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,1854
-77.238336,45.2335963,Bancroft District,2021,Brook Trout,Hydes Creek,ruisseau Hydes,,18-3247-50111,LYNDOCH,Yearlings,1500,45.2335963,-77.238336,2595
-79.7849302,44.7427513,Midhurst District,2014,Brown Trout,Hogg Creek,ruisseau Hogg,Hog Creek (Unofficial Name),17-5963-49539,TAY,Yearlings,4712,44.7427513,-79.7849302,5737
-79.7849302,44.7427513,Midhurst District,2016,Brown Trout,Hogg Creek,ruisseau Hogg,Hog Creek (Unofficial Name),17-5963-49539,TAY,Yearlings,4967,44.7427513,-79.7849302,5778
-79.7849302,44.7427513,Midhurst District,2017,Brown Trout,Hogg Creek,ruisseau Hogg,Hog Creek (Unofficial Name),17-5963-49539,TAY,Yearlings,3929,44.7427513,-79.7849302,5793
-79.8831545,43.290341,Aurora District,2012,Brown Trout,Grindstone Creek,ruisseau Grindstone,,17-5906-47927,,Yearlings,1000,43.290341,-79.8831545,381
-78.0970716,44.6588811,Bancroft District,2012,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2500,44.6588811,-78.0970716,269
-78.0970716,44.6588811,Bancroft District,2012,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2500,44.6588811,-78.0970716,270
-78.0970716,44.6588811,Bancroft District,2014,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,1100,44.6588811,-78.0970716,444
-78.0970716,44.6588811,Bancroft District,2015,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2500,44.6588811,-78.0970716,911
-78.0970716,44.6588811,Bancroft District,2019,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2500,44.6588811,-78.0970716,1573
-78.0970716,44.6588811,Bancroft District,2018,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2507,44.6588811,-78.0970716,1678
-78.0970716,44.6588811,Bancroft District,2020,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2504,44.6588811,-78.0970716,1765
-78.0970716,44.6588811,Bancroft District,2016,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,2500,44.6588811,-78.0970716,1903
-78.0970716,44.6588811,Bancroft District,2021,Brown Trout,Eels Creek,ruisseau Eels,,17-7329-49406,BURLEIGH,Yearlings,1903,44.6588811,-78.0970716,2640
-76.5231608,45.1208947,Kemptville District,2015,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4117
-76.5231608,45.1208947,Kemptville District,2016,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4147
-76.5231608,45.1208947,Kemptville District,2017,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4170
-76.5231608,45.1208947,Kemptville District,2018,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4192
-76.5231608,45.1208947,Kemptville District,2019,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4215
-76.5231608,45.1208947,Kemptville District,2019,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4216
-76.5231608,45.1208947,Kemptville District,2012,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4557
-76.5231608,45.1208947,Kemptville District,2013,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4586
-76.5231608,45.1208947,Kemptville District,2014,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4610
-76.5231608,45.1208947,Kemptville District,2020,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,1000,45.1208947,-76.5231608,4660
-76.5231608,45.1208947,Kemptville District,2021,Brook Trout,Eastons Creek,ruisseau Eastons,,18-3794-49969,DARLING,Yearlings,500,45.1208947,-76.5231608,4681
-79.0401059,43.8159609,Lake Ontario Management Unit,2013,Brown Trout,Duffins Creek,ruisseau Duffins,Duffin Creek (Unofficial Name),17-6575-48531,PICKERING,Yearlings,9783,43.8159609,-79.0401059,5691
-79.0401059,43.8159609,Lake Ontario Management Unit,2014,Brown Trout,Duffins Creek,ruisseau Duffins,Duffin Creek (Unofficial Name),17-6575-48531,PICKERING,Yearlings,10229,43.8159609,-79.0401059,5723
-76.6088201,45.2284912,Kemptville District,2015,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4111
-76.6088201,45.2284912,Kemptville District,2016,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4146
-76.6088201,45.2284912,Kemptville District,2017,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4168
-76.6088201,45.2284912,Kemptville District,2018,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4190
-76.6088201,45.2284912,Kemptville District,2019,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4212
-76.6088201,45.2284912,Kemptville District,2019,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4213
-76.6088201,45.2284912,Kemptville District,2012,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4556
-76.6088201,45.2284912,Kemptville District,2013,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4584
-76.6088201,45.2284912,Kemptville District,2014,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4608
-76.6088201,45.2284912,Kemptville District,2020,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,750,45.2284912,-76.6088201,4658
-76.6088201,45.2284912,Kemptville District,2021,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.2284912,-76.6088201,4679
-80.8215616,46.4736954,Sudbury District,2012,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,3000,46.4736954,-80.8215616,10626
-80.8215616,46.4736954,Sudbury District,2013,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,2000,46.4736954,-80.8215616,10977
-80.8215616,46.4736954,Sudbury District,2016,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,1000,46.4736954,-80.8215616,11076
-80.8215616,46.4736954,Sudbury District,2018,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,1000,46.4736954,-80.8215616,11289
-80.8215616,46.4736954,Sudbury District,2015,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,1000,46.4736954,-80.8215616,11499
-80.8215616,46.4736954,Sudbury District,2014,Brook Trout,Coniston Creek,ruisseau Coniston,,17-5128-51475,NEELON,Yearlings,1000,46.4736954,-80.8215616,11903
-80.4509125,43.6448034,Guelph District,2016,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,200,43.6448034,-80.4509125,3137
-80.4509125,43.6448034,Guelph District,2018,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,600,43.6448034,-80.4509125,3326
-80.4509125,43.6448034,Guelph District,2018,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,500,43.6448034,-80.4509125,3327
-80.4509125,43.6448034,Guelph District,2012,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,229,43.6448034,-80.4509125,3492
-80.4509125,43.6448034,Guelph District,2013,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,200,43.6448034,-80.4509125,3572
-80.4509125,43.6448034,Guelph District,2014,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,300,43.6448034,-80.4509125,3645
-80.4509125,43.6448034,Guelph District,2019,Brown Trout,Carroll Creek,ruisseau Carroll,,17-5444-48311,PILKINGTON,Yearlings,600,43.6448034,-80.4509125,3886
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,25082,43.3932775,-79.7092189,5104
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,25051,43.3932775,-79.7092189,5105
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,8491,43.3932775,-79.7092189,5134
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,12006,43.3932775,-79.7092189,5135
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,3545,43.3932775,-79.7092189,5136
-79.7092189,43.3932775,Lake Ontario Management Unit,2015,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,24994,43.3932775,-79.7092189,5152
-79.7092189,43.3932775,Lake Ontario Management Unit,2015,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,24999,43.3932775,-79.7092189,5153
-79.7092189,43.3932775,Lake Ontario Management Unit,2015,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,12000,43.3932775,-79.7092189,5180
-79.7092189,43.3932775,Lake Ontario Management Unit,2015,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,11945,43.3932775,-79.7092189,5181
-79.7092189,43.3932775,Lake Ontario Management Unit,2015,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,11975,43.3932775,-79.7092189,5182
-79.7092189,43.3932775,Lake Ontario Management Unit,2020,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,14994,43.3932775,-79.7092189,5326
-79.7092189,43.3932775,Lake Ontario Management Unit,2020,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,14980,43.3932775,-79.7092189,5328
-79.7092189,43.3932775,Lake Ontario Management Unit,2013,Brown Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,14728,43.3932775,-79.7092189,5690
-79.7092189,43.3932775,Lake Ontario Management Unit,2013,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,30022,43.3932775,-79.7092189,5703
-79.7092189,43.3932775,Lake Ontario Management Unit,2013,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,30015,43.3932775,-79.7092189,5704
-79.7092189,43.3932775,Lake Ontario Management Unit,2014,Brown Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15313,43.3932775,-79.7092189,5722
-79.7092189,43.3932775,Lake Ontario Management Unit,2021,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,3500,43.3932775,-79.7092189,5850
-79.7092189,43.3932775,Lake Ontario Management Unit,2021,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,3500,43.3932775,-79.7092189,5851
-79.7092189,43.3932775,Lake Ontario Management Unit,2021,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,12050,43.3932775,-79.7092189,5852
-79.7092189,43.3932775,Lake Ontario Management Unit,2021,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,12000,43.3932775,-79.7092189,5853
-79.7092189,43.3932775,Lake Ontario Management Unit,2017,Chinook Salmon,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Fingerlings,51146,43.3932775,-79.7092189,5913
-79.7092189,43.3932775,Lake Ontario Management Unit,2017,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,14999,43.3932775,-79.7092189,5923
-79.7092189,43.3932775,Lake Ontario Management Unit,2017,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15004,43.3932775,-79.7092189,5924
-79.7092189,43.3932775,Lake Ontario Management Unit,2018,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15000,43.3932775,-79.7092189,5951
-79.7092189,43.3932775,Lake Ontario Management Unit,2018,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15000,43.3932775,-79.7092189,5952
-79.7092189,43.3932775,Lake Ontario Management Unit,2019,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15028,43.3932775,-79.7092189,5986
-79.7092189,43.3932775,Lake Ontario Management Unit,2019,Rainbow Trout,Bronte Creek,ruisseau Bronte,,17-6039-48058,TRAFALGAR,Yearlings,15002,43.3932775,-79.7092189,5987
-78.6642561,43.8877956,Lake Ontario Management Unit,2014,Chinook Salmon,Bowmanville Creek,ruisseau Bowmanville,,17-6874-48613,DARLINGTON,Fingerlings,12484,43.8877956,-78.6642561,5103
-78.6642561,43.8877956,Lake Ontario Management Unit,2015,Brown Trout,Bowmanville Creek,ruisseau Bowmanville,,17-6874-48613,DARLINGTON,Yearlings,24987,43.8877956,-78.6642561,5145
-78.6642561,43.8877956,Lake Ontario Management Unit,2013,Chinook Salmon,Bowmanville Creek,ruisseau Bowmanville,,17-6874-48613,DARLINGTON,Fingerlings,30014,43.8877956,-78.6642561,5702
-77.1935032,44.8937315,Bancroft District,2013,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,697
-77.1935032,44.8937315,Bancroft District,2012,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,809
-77.1935032,44.8937315,Bancroft District,2015,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,841
-77.1935032,44.8937315,Bancroft District,2014,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,961
-77.1935032,44.8937315,Bancroft District,2017,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,402,44.8937315,-77.1935032,1187
-77.1935032,44.8937315,Bancroft District,2018,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,1295
-77.1935032,44.8937315,Bancroft District,2020,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,1395
-77.1935032,44.8937315,Bancroft District,2019,Brook Trout,Bon Echo Creek,ruisseau Bon Écho,,18-3263-49740,BARRIE,Yearlings,500,44.8937315,-77.1935032,1485
